,username,country,country_code,year,q2c1_apdeadlock,q2c1_apjuac,q2c1_appresid,q2c1_apsametime,q2c1_critacints,q2c1_critaclaw,q2c1_oath,q2c1_transplaw,q2c2_juabsimmun,q2c2_jubonus,q2c2_jufuncimmun,q2c2_jupension,q2c2_juremove,q2c2_jusalary,q2c2_retireage,q2c2_termacju,q2c2_termreelect,q2c3_decidediscip,q2c3_discipints,q2c3_disciplaw,q2c3_fairtrial,q2c3_immunlift,q2c3_initdiscip,q2c3_judisclos,q2c3_jurecuse,q2c3_jurestrict,q2c3_sanctscale,q2c4_acstruct,q2c4_adhoc,q2c4_apsecgen,q2c4_budget,q2c4_budgetparl,q2c4_caseassign,q2c4_caseexam,q2c4_exsecgen,q2c4_manbudget,q2c4_votmajority
238,CYP22hoK7H,Cyprus,CYP,2008,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
239,CYP22hoK7H,Cyprus,CYP,2009,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
240,CYP22hoK7H,Cyprus,CYP,2010,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
241,CYP22hoK7H,Cyprus,CYP,2011,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
242,CYP22hoK7H,Cyprus,CYP,2012,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
243,CYP22hoK7H,Cyprus,CYP,2013,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
244,CYP22hoK7H,Cyprus,CYP,2014,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
245,CYP22hoK7H,Cyprus,CYP,2015,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
246,CYP22hoK7H,Cyprus,CYP,2016,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
247,CYP22hoK7H,Cyprus,CYP,2017,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
248,CYP22hoK7H,Cyprus,CYP,2018,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
249,CYP22hoK7H,Cyprus,CYP,2019,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
250,CYP22hoK7H,Cyprus,CYP,2020,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
251,CYP22hoK7H,Cyprus,CYP,2021,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
252,CYP22hoK7H,Cyprus,CYP,2022,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
253,CZE22WY5n6,Czechia,CZE,2000,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
254,CZE22WY5n6,Czechia,CZE,2001,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
255,CZE22WY5n6,Czechia,CZE,2002,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
256,CZE22WY5n6,Czechia,CZE,2003,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
257,CZE22WY5n6,Czechia,CZE,2004,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
258,CZE22WY5n6,Czechia,CZE,2005,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
259,CZE22WY5n6,Czechia,CZE,2006,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
260,CZE22WY5n6,Czechia,CZE,2007,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
261,CZE22WY5n6,Czechia,CZE,2008,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
262,CZE22WY5n6,Czechia,CZE,2009,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
263,CZE22WY5n6,Czechia,CZE,2010,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
264,CZE22WY5n6,Czechia,CZE,2011,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
265,CZE22WY5n6,Czechia,CZE,2012,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
266,CZE22WY5n6,Czechia,CZE,2013,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
267,CZE22WY5n6,Czechia,CZE,2014,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
268,CZE22WY5n6,Czechia,CZE,2015,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
269,CZE22WY5n6,Czechia,CZE,2016,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
270,CZE22WY5n6,Czechia,CZE,2017,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
271,CZE22WY5n6,Czechia,CZE,2018,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
272,CZE22WY5n6,Czechia,CZE,2019,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
273,CZE22WY5n6,Czechia,CZE,2020,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
274,CZE22WY5n6,Czechia,CZE,2021,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
275,CZE22WY5n6,Czechia,CZE,2022,,0.67,0.0,1.0,1.0,0.0,1.0,0.67,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
276,DEU22vd5fP,Germany,DEU,2000,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
277,DEU22vd5fP,Germany,DEU,2001,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
278,DEU22vd5fP,Germany,DEU,2002,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
279,DEU22vd5fP,Germany,DEU,2003,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
280,DEU22vd5fP,Germany,DEU,2004,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
281,DEU22vd5fP,Germany,DEU,2005,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
282,DEU22vd5fP,Germany,DEU,2006,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
283,DEU22vd5fP,Germany,DEU,2007,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
284,DEU22vd5fP,Germany,DEU,2008,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
285,DEU22vd5fP,Germany,DEU,2009,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
286,DEU22vd5fP,Germany,DEU,2010,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
287,DEU22vd5fP,Germany,DEU,2011,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
288,DEU22vd5fP,Germany,DEU,2012,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
289,DEU22vd5fP,Germany,DEU,2013,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
290,DEU22vd5fP,Germany,DEU,2014,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
291,DEU22vd5fP,Germany,DEU,2015,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
292,DEU22vd5fP,Germany,DEU,2016,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
293,DEU22vd5fP,Germany,DEU,2017,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
294,DEU22vd5fP,Germany,DEU,2018,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
295,DEU22vd5fP,Germany,DEU,2019,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
296,DEU22vd5fP,Germany,DEU,2020,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
297,DEU22vd5fP,Germany,DEU,2021,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
298,DEU22vd5fP,Germany,DEU,2022,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
322,ESP22iu8Z4,Spain,ESP,2000,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
323,ESP22iu8Z4,Spain,ESP,2001,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
324,ESP22iu8Z4,Spain,ESP,2002,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
325,ESP22iu8Z4,Spain,ESP,2003,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
326,ESP22iu8Z4,Spain,ESP,2004,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
327,ESP22iu8Z4,Spain,ESP,2005,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
328,ESP22iu8Z4,Spain,ESP,2006,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
329,ESP22iu8Z4,Spain,ESP,2007,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
330,ESP22iu8Z4,Spain,ESP,2008,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
331,ESP22iu8Z4,Spain,ESP,2009,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
332,ESP22iu8Z4,Spain,ESP,2010,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
333,ESP22iu8Z4,Spain,ESP,2011,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
334,ESP22iu8Z4,Spain,ESP,2012,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
335,ESP22iu8Z4,Spain,ESP,2013,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
336,ESP22iu8Z4,Spain,ESP,2014,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
337,ESP22iu8Z4,Spain,ESP,2015,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
338,ESP22iu8Z4,Spain,ESP,2016,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
339,ESP22iu8Z4,Spain,ESP,2017,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
340,ESP22iu8Z4,Spain,ESP,2018,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
341,ESP22iu8Z4,Spain,ESP,2019,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
342,ESP22iu8Z4,Spain,ESP,2020,0.0,0.67,1.0,1.0,1.0,0.0,1.0,0.33,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
